Project_ID,EF_ID,EF_Title,Study_ID,PrimaryPublication_ID,PrimaryPublication_Title,PrimaryPublication_Author,PrimaryPublication_Country,PrimaryPublication_Year,PrimaryPublication_PMID,PrimaryPublication_Journal,PrimaryPublication_Volume,PrimaryPublication_Issue,PrimaryPublication_Trial_Title,PrimaryPublicationNumber_ID,PrimaryPublicationNumber_Number,PrimaryPublicationNumber_Number_Type,Section,Type,DataPoint_ID,Details_ID,Question,***VALUE,***Notes,Study_ID,EF_ID,***Subquestion,Row_Field_ID,Row_Text,Col_Field_ID,Col_text,Arm_ID,Outcome_ID
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?"
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",PrimaryPublication
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",292577,2338,"Country where study was conducted.","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",292578,2339,"Multicenter study?","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",292579,2340,"Study design","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",292580,2341,"Study design - crossover or parallel","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",292581,2342,"Study aim or hypothesis","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",292582,2343,"How was project funded?","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",291323,2344,"Ethical approval of study reported?","No","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",291324,2345,"Consent of participants?","Not reported","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"radio",291325,2346,"Were researchers/clinicians collecting outcomes blind to assignment?","Not reported","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",291326,2347,"Length of follow-up (in months, numeric only)","24","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292583,2348,"Type of fracture","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",291327,2348,"Type of fracture","Intertrochanteric","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292584,2348,"Type of fracture","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292585,2348,"Type of fracture","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",291328,2349,"Specify type/location of femoral neck fracture (e.g. unspecified, subcapital, etc.)","NA","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292586,2350,"Specify femoral neck fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292587,2350,"Specify femoral neck fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",291329,2350,"Specify femoral neck fracture pattern","Unclear","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292588,2351,"Specify type of intertrochanteric fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",291330,2351,"Specify type of intertrochanteric fracture pattern","Unstable - IT only","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292589,2351,"Specify type of intertrochanteric fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292590,2351,"Specify type of intertrochanteric fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"checkbox",292591,2351,"Specify type of intertrochanteric fracture pattern","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7630,7453,"One and two femoral neck screws with intramedullary nails for unstable trochanteric fractures of femur in the elderly--randomised clinical trial.","Vidyadhara S., Rao SK.","Trauma and Joint Replacement Services, Department of Orthopaedics, KMC Manipal, 576 104 Karnataka, India. vidya007@gmail.com",2007,17049347,"Injury",38,7,"",2874,,"",DesignDetail,"text",291331,2352,"AOS (or other) classification code identified.","","",7630,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?"
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",PrimaryPublication
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"text",291332,2338,"Country where study was conducted.","","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"radio",291333,2339,"Multicenter study?","No","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"radio",291334,2340,"Study design","RCT","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"radio",291335,2341,"Study design - crossover or parallel","Parallel","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"text",291336,2342,"Study aim or hypothesis","Compare the outcomes and complications of the second generation Gamma nail and the ACE Trochanteric nail for intertorchanteric femoral fractures in elderly patients","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"text",291337,2343,"How was project funded?","Not stated.  All cases at one hospital","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"radio",291338,2344,"Ethical approval of study reported?","Yes","",7631,234,"",0,"",0,"",0,0
163,234,"KQ 1",7631,7454,"Intramedullary fixation of intertrochanteric hip fractures: a comparison of two implant designs.","Efstathopoulos NE., Nikolaou VS., Lazarettos JT.","Orthopaedic Department, Athens University, Agia Olga Hospital, Megalou Alexandrou 54, Maroussi, Athens, 15124, Greece.",2007,16736148,"International orthopaedics",31,1,"",2875,,"",DesignDetail,"radio",291339,2345,"Consent of participants?","Not reported","",7631,234,"",0,"",0,"",0,0
